transicion,par_ondas,id_hogar,ola,zona,region,estrato,t_hogar,t_personas,ordeninforma,tipo_vivienda,material_pisos,material_paredes,sp_energia,sp_estrato,sp_gasnatural,sp_acueducto,sp_alcantarillado,sp_telefono,sp_recoleccion_basura,eliminan_basura,t_hogares,uc_fabricas,uc_basureros,uc_plaza_mercado,uc_terminal_bus,uc_aeropuerto,uc_cagno_agua,uc_planta_tratamiento,uc_trans_hidrocarburo,uc_linea_alta_tension,inundacion,avalancha,creciente,hundimiento,terremoto,t_cuartos_hogar,t_cuartos_dormir,servicio_sanitario,uso_sanitario,obtencion_agua,sitio_alimentos,cocina_es,energia_cocinan,tenencia_vivienda,recursos_propios,credito_financiera,prestamo_familiar,otra_financiacion,cambio_vivienda,n_neveras,n_lavadoras,n_secadoras,n_licuadoras,n_hornos,n_microondas,n_calentadores,n_duchas,n_aire_acondicionado,n_televisores,n_radios,n_equipos_sonido,n_equipos_video,n_television_cable,n_internet,n_computadores,n_bicicletas,motocicletas,automoviles,lotes,casas,oficina,transporte,semovientes,familias_accion,jovenes_accion,sena,red_juntos,icbf,sub_desempleo,caja_subsprest,caja_saludrec,ayu_emergencias,prg_adultomayor,ayu_desplazados,ayu_fam_colom,ayu_fam_ext,ayu_alimentos,ayu_orgintern,ayu_ong,ayu_religiosas,eay_fam_colom,eay_fam_exte,eay_alimentos,eay_otras,tienen_deudas,fechai_ano_1,period_cuota_1,act_dinero,act_fondos,act_cesantias,act_bonos_gob,act_bonos_emp,act_inversiones,act_roscas,act_dineroprestado,act_segvida,act_segveh,act_segviv,act_segmaq,act_herencias,act_polizas,act_vtainm,act_vtaneg,fhog,fexhog,riqueza_pca,tercil2010,zona_fuente,tit_baldios,prg_tierras,agro_ingresos,act_segcosechas,llave_ID_lb,orden,nac_ano,edad,edad_meses,grado_educ,onda,zona_2010,RegionLb,consecutivo,hogar,otra_financiacion_cual,incendio,vendaval,sisben_hogar,n_celular,equip_oficina,equip_maq,ayu_desastres_nat,oayuda_cual,ayu_otra,act_boninv,act_prestamo,seguro_hogar,act_ocasional,tienen_creditos,rechazo_cred_cual,retpag_pub,retpag_salud,retpag_educ,retpag_arren,retpag_almac,retpag_compra,retpag_tend,retpag_efinan,proviene_2010,fhog_2013,fexhog_2013,fhog_2010,fexhog_2010,tercil2013,religion_No,religion_SI,religion_Si,religion1_2013_Cat�lica,religion1_2013_Evang�lica y Pentecostal,religion1_2013_Iglesia de los Santos de los Ultimos D�as - mormones,religion1_2013_Judio,religion1_2013_Protestante tradicional o protestante no evang�lico,religion1_2013_Religiones orientales no cristianas,religion1_2013_Religiones tradicionales,religion1_2013_Testigos de Jehov�,religion2_2013_Cat�lica,religion2_2013_Evang�lica y Pentecostal,religion2_2013_Iglesia de los Santos de los Ultimos D�as - mormones,religion2_2013_Judio,religion2_2013_Ninguna,religion2_2013_Protestante tradicional o protestante no evang�lico,religion2_2013_Religiones orientales no cristianas,religion2_2013_Religiones tradicionales,religion2_2013_Testigos de Jehov�,hacinamiento,hacinamiento_critico,indice_activos,tasa_dependencia_proxy,privacion_vivienda,priv_educacion,priv_ninez,priv_salud,priv_vivienda,ipm_sintetico,pobre_ipm
0,2013_2016,18402101,2,1,6.0,3.0,1.0,5,1.0,0,1,1,2,3.0,2,2,2,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,4,1,1.0,1,1.0,1.0,2.0,4,2.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1,1,1,0,0,2,0,1,1,5,4,3,1,0,1,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,2.0,2010.0,6.0,2,2,2,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,3.4075103,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,2.0,184021.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1743.769144634137,1.002757407019869,1640.885060734345,1.118549840739659,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.25,0,28.0,0.10416666666666667,1,0,0,1,1,0.5,1
0,2013_2016,18402601,2,1,6.0,3.0,1.0,5,1.0,0,1,1,2,3.0,2,2,2,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,4,1,1.0,1,1.0,1.0,2.0,4,2.0,2.0,0.0,0.0,0.0,2,1,0.0,1,1,1,0,1,0,4,1,0,2,5,4,2,1,0,1,0,1,0.0,3.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2012.0,6.0,0,0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,4.0948486,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,2.0,184026.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1743.769144634137,1.002757407019869,1640.885060734345,1.118549840739659,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.25,0,31.0,0.10416666666666667,1,0,0,1,1,0.5,1
0,2013_2016,18403001,2,1,6.0,3.0,1.0,4,1.0,0,1,1,2,3.0,2,2,2,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,2,1,1.0,1,1.0,1.0,2.0,4,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1,1,0,1,0,3,0,1,1,5,4,2,0,0,1,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,2.0,2011.0,6.0,2,2,2,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,3.1167781,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,2.0,184030.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11469.51778224444,6.595565672487447,10792.80514976102,7.357182273325503,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,25.0,0.08333333333333333,1,0,0,1,1,0.5,1
0,2013_2016,18403201,2,1,6.0,3.0,1.0,2,1.0,0,1,1,2,3.0,2,2,2,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,2,1,1.0,1,1.0,1.0,2.0,3,2.0,2.0,0.0,0.0,0.0,1,1,0.0,1,0,1,0,1,0,2,0,0,1,5,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1998.0,6.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,1.546494,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,2.0,184032.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11469.51778224444,6.595565672487447,10792.80514976102,7.357182273325503,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,20.0,0.041666666666666664,1,0,0,1,1,0.5,1
0,2013_2016,18403301,2,1,6.0,2.0,1.0,4,1.0,0,1,1,2,2.0,2,2,2,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,2,1,1.0,1,1.0,1.0,2.0,3,2.0,2.0,2.0,0.0,0.0,1,1,0.0,1,0,1,0,1,0,0,0,1,1,5,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1998.0,6.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,1.3964645,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,2.0,184033.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15537.24904048719,8.934721438329932,10792.80514976102,7.357182273325503,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,20.0,0.08333333333333333,1,0,0,1,1,0.5,1
2,2013_2016,18420201,2,1,8.0,1.0,1.0,4,1.0,1,3,1,2,1.0,2,2,2,0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,1,1.0,1,1.0,1.0,4.0,2,2.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2013.0,5.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,-2.6857238,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184202.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.5028135513705,0.1584283606540209,250.8780765530784,0.1710172389819505,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,1,12.0,0.08333333333333333,1,0,0,1,1,0.5,1
3,2013_2016,18420301,2,1,8.0,1.0,1.0,5,1.0,1,3,1,2,1.0,2,2,2,0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,2,1,1.0,1,1.0,1.0,2.0,4,2.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0,0,0,0,0,2,0,0,1,5,3,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,2.0,2012.0,6.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,-0.59429324,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184203.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.5028135513705,0.1584283606540209,250.8780765530784,0.1710172389819505,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0,19.0,0.10416666666666667,1,0,0,1,1,0.5,1
2,2013_2016,18420401,2,1,8.0,2.0,1.0,3,1.0,1,1,1,2,2.0,2,2,2,0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,2,1,1.0,1,1.0,1.0,2.0,4,2.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2012.0,6.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,-0.84780872,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184204.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,232.239523440386,0.1335497322275836,250.8780765530784,0.1710172389819505,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,11.0,0.0625,1,0,0,1,1,0.5,1
0,2013_2016,18420801,2,1,8.0,2.0,1.0,6,1.0,1,1,1,2,2.0,2,2,2,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,6,2,1,1.0,1,1.0,1.0,2.0,4,2.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0,0,0,0,3,2,1,1,0,5,3,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,2.0,2012.0,6.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,1.1480268,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184208.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,348.3592427850888,0.2003245739732778,376.3170903517797,0.2565258417870028,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,22.0,0.125,1,0,0,1,1,0.5,1
1,2013_2016,18420901,2,1,8.0,2.0,1.0,7,1.0,1,1,1,2,2.0,0,2,2,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,2,1,1.0,1,1.0,1.0,4.0,0,2.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0,0,0,0,2,1,1,0,0,5,4,1,0,2,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2012.0,6.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,-0.094856985,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184209.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,348.3592427850888,0.2003245739732778,376.3170903517797,0.2565258417870028,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,1,18.0,0.14583333333333334,1,0,0,1,1,0.5,1
3,2013_2016,18421101,2,1,8.0,1.0,1.0,4,1.0,1,3,1,2,1.0,2,2,2,0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,3,1,1.0,1,1.0,1.0,2.0,4,2.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0,0,0,0,1,2,0,1,1,5,3,0,0,1,0,0,0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2013.0,6.0,0,0,0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,-0.69861537,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184211.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.5028135513705,0.1584283606540209,250.8780765530784,0.1710172389819505,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333333333,0,17.0,0.08333333333333333,1,0,0,1,1,0.5,1
0,2013_2016,18421401,2,1,8.0,2.0,1.0,4,1.0,1,1,1,2,2.0,2,2,2,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,4,1,1.0,1,1.0,1.0,4.0,4,2.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0,0,0,0,0,3,1,0,1,5,4,1,1,0,0,0,0,0.0,1.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2012.0,6.0,2,0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,0.79681176,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184214.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,348.3592427850888,0.2003245739732778,376.3170903517797,0.2565258417870028,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,22.0,0.08333333333333333,1,0,0,1,1,0.5,1
3,2013_2016,18421501,2,1,8.0,1.0,1.0,5,1.0,1,6,4,2,1.0,0,2,2,0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,4.0,0,2.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0,0,0,0,0,1,0,0,1,4,3,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2012.0,6.0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,-4.3402586,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184215.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.5028135513705,0.1584283606540209,250.8780765530784,0.1710172389819505,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,12.0,0.10416666666666667,1,0,0,1,1,0.5,1
3,2013_2016,18421701,2,1,8.0,2.0,1.0,1,1.0,1,3,1,2,2.0,2,2,2,0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,5,3,0,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2012.0,6.0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,-2.4323416,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184217.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,232.239523440386,0.1335497322275836,250.8780765530784,0.1710172389819505,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,12.0,0.020833333333333332,1,0,0,1,1,0.5,1
0,2013_2016,18421801,2,1,8.0,2.0,1.0,8,1.0,1,1,1,2,2.0,2,2,2,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,6,1,1.0,1,1.0,1.0,2.0,4,2.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0,0,0,0,4,3,3,1,2,5,3,2,1,1,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,2.0,2012.0,6.0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,3.0624113,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184218.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1472.155602636674,0.8465655785757411,1590.304611964305,1.084070428213989,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333333333,0,32.0,0.16666666666666666,1,0,0,1,1,0.5,1
1,2013_2016,18421901,2,1,8.0,2.0,1.0,4,1.0,1,1,1,2,2.0,0,2,2,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,2,1,1.0,1,1.0,1.0,4.0,4,2.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0,0,0,0,1,1,1,0,0,5,3,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,2.0,2013.0,6.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,-0.18911585,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184219.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1472.155602636674,0.8465655785757411,1590.304611964305,1.084070428213989,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,17.0,0.08333333333333333,1,0,0,1,1,0.5,1
1,2013_2016,18422001,2,1,8.0,1.0,1.0,6,1.0,1,1,1,2,1.0,0,2,2,0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,3,1,1.0,1,1.0,1.0,4.0,4,2.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0,0,0,0,3,2,1,0,0,5,3,0,0,0,0,0,0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2013.0,6.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,-0.23109612,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184220.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,428.6082542217736,0.2464719042387422,390.2988028377026,0.2660568215299702,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,19.0,0.125,1,0,0,1,1,0.5,1
3,2013_2016,18422201,2,1,8.0,1.0,1.0,5,1.0,4,6,8,2,1.0,0,2,2,0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,4.0,4,2.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,3,0,0,0,5,3,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2013.0,11.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,-4.8464966,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184222.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,428.6082542217736,0.2464719042387422,390.2988028377026,0.2660568215299702,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,15.0,0.10416666666666667,1,0,0,1,1,0.5,1
3,2013_2016,18422301,2,1,8.0,2.0,1.0,5,1.0,1,3,1,2,2.0,0,2,2,0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,4.0,1,2.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2012.0,6.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.2843616914687,0.843426525592804,-2.7613115,2.0,urbano,0.0,0.0,0.0,0.0,16261751.0,1.0,1964.0,48.0,5.0,5.0,2013,1.0,7.0,184223.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,368.0389006591685,0.2116413946439353,397.5761529910762,0.2710176070534973,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,10.0,0.10416666666666667,1,0,0,1,1,0.5,1
